selection_rank,tile_name,selection_category,already_downloaded,size_bytes,size_gb,download_url,new_positive_polygon_count,positive_polygon_count,high_confidence_polygon_count,moderate_confidence_polygon_count,positive_intersection_m2,new_positive_intersection_m2,min_distance_to_existing_train_km,probe_accepted_patches_2m,probe_positive_patches_2m,probe_negative_patches_2m,probe_retained_polygon_count_2m,static_score,selection_reason,bbox_west,bbox_south,bbox_east,bbox_north
,USGS_LPC_OR_WesternWildfires_A22_s04590w13920.laz,positive_diversity,False,153420254,0.15342,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04590w13920.laz,0,1,0,2,12345.394,0.0,3.583,,,,,7.5825,,-123.8304441846,45.5212640148,-123.8182754504,45.5298175246
,USGS_LPC_OR_WesternWildfires_A22_s04710w14430.laz,hard_negative,False,206916879,0.206917,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04710w14430.laz,0,0,0,0,0.0,0.0,3.582,,,,,7.5824,,-123.7916360695,45.662334377,-123.7794428363,45.6708834473
,USGS_LPC_OR_WesternWildfires_A22_s04650w13950.laz,positive_diversity,False,222097040,0.222097,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w13950.laz,0,1,0,1,7052.751,0.0,4.567,,,,,7.5667,,-123.8075239045,45.5301494068,-123.7953564302,45.5387006713
,USGS_LPC_OR_WesternWildfires_A22_s05190w13770.laz,positive_diversity,False,210246946,0.210247,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w13770.laz,0,1,0,3,23262.879,0.0,2.539,,,,,7.5389,,-123.5942979593,45.4865942664,-123.5821688357,45.4951252227
,USGS_LPC_OR_WesternWildfires_A22_s04920w13650.laz,positive_diversity,False,194442081,0.194442,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13650.laz,0,1,0,1,14728.261,0.0,4.5,,,,,7.5002,,-123.6976810196,45.4508722589,-123.6855452472,45.4594133387
,USGS_LPC_OR_WesternWildfires_A22_s05070w13680.laz,positive_diversity,False,173394117,0.173394,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05070w13680.laz,0,1,1,3,314357.098,0.0,0.0,,,,,7.5,,-123.6397152944,45.4606807252,-123.6275853887,45.469216179
,USGS_LPC_OR_WesternWildfires_A22_s05100w13560.laz,positive_diversity,False,236237133,0.236237,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w13560.laz,0,1,1,2,92543.752,0.0,0.913,,,,,7.4134,,-123.6262501841,45.4281081207,-123.6141289588,45.4366424286
,USGS_LPC_OR_WesternWildfires_A22_s04560w14340.laz,positive_diversity,False,205874709,0.205875,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04560w14340.laz,0,1,1,2,75955.937,0.0,0.876,,,,,7.3761,,-123.8488220232,45.6360119365,-123.8366265302,45.6445666371
,USGS_LPC_OR_WesternWildfires_A22_s04620w14520.laz,positive_diversity,False,80406512,0.080407,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04620w14520.laz,0,1,1,0,584.226,0.0,2.871,,,,,7.3707,,-123.828235844,45.685999333,-123.8160325786,45.6945517953
,USGS_LPC_OR_WesternWildfires_A22_s04740w13680.laz,hard_negative,False,12222034,0.012222,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13680.laz,0,0,0,0,0.0,0.0,3.361,,,,,7.361,,-123.7667229134,45.4639528929,-123.7564716837,45.4656982184
,USGS_LPC_OR_WesternWildfires_A22_s05250w13980.laz,hard_negative,False,305540606,0.305541,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w13980.laz,0,0,0,0,0.0,0.0,3.26,,,,,7.2601,,-123.5739829188,45.5447624308,-123.5618443527,45.5532911488
,USGS_LPC_OR_WesternWildfires_A22_s05220w14190.laz,hard_negative,False,139013956,0.139014,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05220w14190.laz,0,0,0,0,0.0,0.0,3.26,,,,,7.26,,-123.5887677892,45.6020022585,-123.5766151372,45.6105321165
,USGS_LPC_OR_WesternWildfires_A22_s05190w14460.laz,hard_negative,False,184138085,0.184138,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w14460.laz,0,0,0,0,0.0,0.0,3.26,,,,,7.2596,,-123.6044691655,45.6756796113,-123.5922987989,45.6842106026
,USGS_LPC_OR_WesternWildfires_A22_s04950w13710.laz,hard_negative,False,223771748,0.223772,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w13710.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2595,,-123.6869061057,45.4676346589,-123.674768286,45.4761746233
,USGS_LPC_OR_WesternWildfires_A22_s04920w13920.laz,hard_negative,False,195699495,0.195699,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13920.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2594,,-123.7017832168,45.5248626613,-123.6896313241,45.5334037839
,USGS_LPC_OR_WesternWildfires_A22_s05070w14400.laz,hard_negative,False,193248775,0.193249,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05070w14400.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2593,,-123.6504811227,45.6579854805,-123.6383081722,45.6665209957
,USGS_LPC_OR_WesternWildfires_A22_s04830w13350.laz,hard_negative,False,212349811,0.21235,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w13350.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2593,,-123.7281316847,45.3676921844,-123.7160091979,45.3762365724
65,USGS_LPC_OR_WesternWildfires_A22_s04980w14430.laz,hard_negative,False,174920207,0.17492,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w14430.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2592,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=10.42; downloaded=no,-123.6861092582,45.6652539369,-123.6739298827,45.6737928437
,USGS_LPC_OR_WesternWildfires_A22_s04860w14370.laz,hard_negative,False,217294527,0.217295,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w14370.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2589,,-123.7320877545,45.6475276398,-123.7199058204,45.6560710622
,USGS_LPC_OR_WesternWildfires_A22_s04890w14040.laz,hard_negative,False,198760792,0.198761,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14040.laz,0,0,0,0,0.0,0.0,3.259,,,,,7.2587,,-123.7153135649,45.5574247798,-123.7031529586,45.5659670447
,USGS_LPC_OR_WesternWildfires_A22_s04680w14010.laz,hard_negative,False,175367995,0.175368,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w14010.laz,0,0,0,0,0.0,0.0,3.258,,,,,7.2583,,-123.7967661101,45.5469211928,-123.7845965698,45.5554713414
,USGS_LPC_OR_WesternWildfires_A22_s04710w13890.laz,hard_negative,False,178349082,0.178349,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04710w13890.laz,0,0,0,0,0.0,0.0,3.258,,,,,7.2582,,-123.7831922747,45.5143683229,-123.7710314535,45.5229173255
92,USGS_LPC_OR_WesternWildfires_A22_s04650w14220.laz,hard_negative,False,246379631,0.24638,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14220.laz,0,0,0,0,0.0,0.0,3.258,,,,,7.2582,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=4.57; downloaded=no,-123.8117727774,45.6041325582,-123.7995891015,45.612683863
,USGS_LPC_OR_WesternWildfires_A22_s04680w14310.laz,hard_negative,False,192006256,0.192006,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w14310.laz,0,0,0,0,0.0,0.0,3.258,,,,,7.2577,,-123.8014737749,45.6291241178,-123.7892862239,45.6376743055
,USGS_LPC_OR_WesternWildfires_A22_s05250w13740.laz,hard_negative,False,132048213,0.132048,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w13740.laz,0,0,0,0,0.0,0.0,3.24,,,,,7.2403,,-123.5704802946,45.4789901626,-123.5583560313,45.4875188595
,USGS_LPC_OR_WesternWildfires_A22_s04980w13710.laz,positive_diversity,False,324304903,0.324305,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13710.laz,0,1,1,0,7746.565,0.0,2.74,,,,,7.2402,,-123.6752203714,45.4679533036,-123.6630840835,45.4764921417
,USGS_LPC_OR_WesternWildfires_A22_s05040w13440.laz,hard_negative,False,146799487,0.146799,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w13440.laz,0,0,0,0,0.0,0.0,3.24,,,,,7.2398,,-123.6478141952,45.3945926691,-123.6356970447,45.4031292063
,USGS_LPC_OR_WesternWildfires_A22_s04980w13590.laz,hard_negative,False,164845713,0.164846,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13590.laz,0,0,0,0,0.0,0.0,3.239,,,,,7.2393,,-123.6734127852,45.4350676272,-123.6612836491,45.4436064445
,USGS_LPC_OR_WesternWildfires_A22_s05160w14430.laz,hard_negative,False,193119947,0.19312,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w14430.laz,0,0,0,0,0.0,0.0,3.239,,,,,7.2393,,-123.6157521776,45.6671474856,-123.6035820644,45.6756796085
,USGS_LPC_OR_WesternWildfires_A22_s04950w13950.laz,hard_negative,False,166820002,0.16682,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w13950.laz,0,0,0,0,0.0,0.0,3.239,,,,,7.2389,,-123.6905407604,45.5334037867,-123.6783886086,45.5419437859
,USGS_LPC_OR_WesternWildfires_A22_s04920w13740.laz,hard_negative,False,147823062,0.147823,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13740.laz,0,0,0,0,0.0,0.0,3.239,,,,,7.2388,,-123.6990472508,45.4755360788,-123.6869061097,45.4840771743
,USGS_LPC_OR_WesternWildfires_A22_s04950w14460.laz,hard_negative,False,170154711,0.170155,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14460.laz,0,0,0,0,0.0,0.0,3.239,,,,,7.2386,,-123.6982919821,45.6731545321,-123.6861092623,45.6816945697
,USGS_LPC_OR_WesternWildfires_A22_s04890w14400.laz,hard_negative,False,224152370,0.224152,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14400.laz,0,0,0,0,0.0,0.0,3.238,,,,,7.2382,,-123.7208258404,45.656071065,-123.7086436435,45.6646133598
,USGS_LPC_OR_WesternWildfires_A22_s04650w14040.laz,hard_negative,False,200088911,0.200089,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14040.laz,0,0,0,0,0.0,0.0,3.237,,,,,7.2369,,-123.8089389842,45.5548108258,-123.7967661142,45.5633621052
,USGS_LPC_OR_WesternWildfires_A22_s04740w13860.laz,hard_negative,False,199126033,0.199126,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13860.laz,0,0,0,0,0.0,0.0,3.237,,,,,7.2368,,-123.7710314533,45.5064758284,-123.7588739535,45.5150237002
,USGS_LPC_OR_WesternWildfires_A22_s04650w14280.laz,hard_negative,False,221333136,0.221333,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14280.laz,0,0,0,0,0.0,0.0,3.236,,,,,7.236,,-123.8127184534,45.620572803,-123.8005311713,45.629124115
,USGS_LPC_OR_WesternWildfires_A22_s05160w13770.laz,positive_diversity,False,221590977,0.221591,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w13770.laz,0,1,0,3,18467.072,0.0,2.016,,,,,7.0162,,-123.6059879078,45.4862837267,-123.5938572479,45.4948158109
,USGS_LPC_OR_WesternWildfires_A22_s05100w13800.laz,positive_diversity,False,230853065,0.230853,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w13800.laz,0,1,2,0,305272.688,0.0,0.0,,,,,7.0,,-123.6298132539,45.4938805545,-123.6176777343,45.5024148977
100,USGS_LPC_OR_WesternWildfires_A22_s05280w13470.laz,hard_negative,False,162461227,0.162461,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05280w13470.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8722,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=4.66; downloaded=no,-123.5548756416,45.4052999929,-123.5427689626,45.4138275265
,USGS_LPC_OR_WesternWildfires_A22_s05100w13410.laz,hard_negative,False,162217997,0.162218,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w13410.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.872,,-123.6240273802,45.3869991117,-123.6119150719,45.3955333921
,USGS_LPC_OR_WesternWildfires_A22_s05190w14190.laz,hard_negative,False,147870494,0.14787,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w14190.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8718,,-123.6004811789,45.6016922919,-123.5883269842,45.6102232801
,USGS_LPC_OR_WesternWildfires_A22_s05010w13380.laz,hard_negative,False,169928559,0.169929,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w13380.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8718,,-123.6585868313,45.3778332265,-123.6464717183,45.3863708762
,USGS_LPC_OR_WesternWildfires_A22_s05010w14130.laz,hard_negative,False,206469074,0.206469,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w14130.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8717,,-123.6698540033,45.583366297,-123.6576941562,45.5919040582
,USGS_LPC_OR_WesternWildfires_A22_s04830w13320.laz,hard_negative,False,199699818,0.1997,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w13320.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8716,,-123.7276728618,45.3594705917,-123.7155521595,45.368014972
,USGS_LPC_OR_WesternWildfires_A22_s05190w14490.laz,hard_negative,False,193907186,0.193907,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w14490.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8716,,-123.6049129082,45.6839002114,-123.5927407421,45.6924312022
,USGS_LPC_OR_WesternWildfires_A22_s04920w13890.laz,hard_negative,False,178999389,0.178999,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13890.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8716,,-123.7013268977,45.5166416632,-123.6891767983,45.5251827817
,USGS_LPC_OR_WesternWildfires_A22_s05100w14220.laz,hard_negative,False,206576925,0.206577,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w14220.laz,0,0,0,0,0.0,0.0,2.872,,,,,6.8715,,-123.6360681989,45.6089762084,-123.6239075831,45.6175105876
,USGS_LPC_OR_WesternWildfires_A22_s05040w14400.laz,hard_negative,False,186981015,0.186981,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w14400.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8715,,-123.6622055632,45.6576693457,-123.6500310736,45.6662059912
,USGS_LPC_OR_WesternWildfires_A22_s04920w14160.laz,hard_negative,False,184580091,0.18458,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w14160.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8714,,-123.7054384557,45.59062919,-123.6932721981,45.5991703393
,USGS_LPC_OR_WesternWildfires_A22_s04860w14340.laz,hard_negative,False,231536551,0.231537,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w14340.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8713,,-123.7316261375,45.6393073492,-123.7194460053,45.6478507697
,USGS_LPC_OR_WesternWildfires_A22_s04890w14070.laz,hard_negative,False,203224769,0.203225,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14070.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8712,,-123.7157722008,45.5656455316,-123.7036097982,45.5741878
,USGS_LPC_OR_WesternWildfires_A22_s04830w14250.laz,hard_negative,False,175303979,0.175304,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w14250.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8711,,-123.7419572568,45.6143220958,-123.7297809904,45.6228666379
,USGS_LPC_OR_WesternWildfires_A22_s04710w14010.laz,hard_negative,False,173774487,0.173774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04710w14010.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8711,,-123.7850649297,45.5472508208,-123.7728969206,45.5557998431
,USGS_LPC_OR_WesternWildfires_A22_s04680w13890.laz,hard_negative,False,183085175,0.183085,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w13890.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.871,,-123.7948867992,45.5140388765,-123.7827244484,45.5225890048
,USGS_LPC_OR_WesternWildfires_A22_s04650w14190.laz,hard_negative,False,220980702,0.220981,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14190.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.871,,-123.8113001417,45.5959123729,-123.7991182681,45.604463674
,USGS_LPC_OR_WesternWildfires_A22_s04680w14340.laz,hard_negative,False,209663320,0.209663,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w14340.laz,0,0,0,0,0.0,0.0,2.871,,,,,6.8708,,-123.8019452806,45.6373441804,-123.7897559255,45.6458943711
,USGS_LPC_OR_WesternWildfires_A22_s05010w13740.laz,positive_diversity,False,292958172,0.292958,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w13740.laz,0,1,0,3,38348.227,0.0,1.827,,,,,6.8268,,-123.6639850655,45.4764921446,-123.6518485212,45.4850298608
,USGS_LPC_OR_WesternWildfires_A22_s05190w13890.laz,positive_diversity,False,270298795,0.270299,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w13890.laz,0,1,0,2,53360.636,0.0,2.826,,,,,6.8257,,-123.5960620767,45.5194802195,-123.5839258005,45.5280111882
,USGS_LPC_OR_WesternWildfires_A22_s05010w14010.laz,hard_negative,False,135462410,0.135462,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w14010.laz,0,0,0,0,0.0,0.0,2.825,,,,,6.8252,,-123.6680458598,45.5504826667,-123.6558931922,45.5590204171
,USGS_LPC_OR_WesternWildfires_A22_s04980w13620.laz,hard_negative,False,178802247,0.178802,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13620.laz,0,0,0,0,0.0,0.0,2.825,,,,,6.8252,,-123.6738644889,45.4432891039,-123.6617335656,45.4518279266
,USGS_LPC_OR_WesternWildfires_A22_s05070w13320.laz,hard_negative,False,121023622,0.121024,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05070w13320.laz,0,0,0,0,0.0,0.0,2.825,,,,,6.8251,,-123.6343599115,45.3620198577,-123.6222514146,45.3705552446
,USGS_LPC_OR_WesternWildfires_A22_s05100w14340.laz,hard_negative,False,169637140,0.169637,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w14340.laz,0,0,0,0,0.0,0.0,2.825,,,,,6.8248,,-123.6378599185,45.6418591998,-123.6256921133,45.6503935832
